Site ID,Site Name,Latitude,Longitude,Elevation,Remarks,Agency Landowner,Aspect,Created Date,Area Name,Group Name,State,Status,Slope
"601","ID-STF Cassia Sage","42.19166666666666","-114.07722222222222","7000","Will be utilizing the site for critical status above 6,000 feet not tied to any RAWS OR Snotel sites. Trail Gulch is the closest Raws and could be represented well for the site because trail gulch is open site not really a good indicator of timber.","USFS - US Forest Service","S","2015-03-03T06:00Z","Great Basin","Sawtooth South","Idaho","Active","10"
"602","ID-STF Fleck Summit","43.61972222222222","-114.90027777777779","6440","Sagebrush is Mountain Big, not Three Tip.","USFS - US Forest Service","E","2010-07-27T05:00Z","Great Basin","Sawtooth North","Idaho","Active","3"
"603","ID-STF Howell Canyon","42.32027777777778","-113.61527777777778","8059","weather for this site can be obtained from the Howell Canyon snotel site","USFS - US Forest Service","","2011-07-13T05:00Z","Great Basin","Sawtooth South","Idaho","Active","0"
"604","ID-STF Oregon Gulch","43.77861111111111","-114.41805555555555","6220","Threetip Sagebrush is Mountain Big Sagebrush.","USFS - US Forest Service","NE","2013-06-07T05:00Z","Great Basin","Sawtooth North","Idaho","Active","5"
"605","ID-STF Rockcreek","42.17916666666667","-114.28583333333333","6652","Weather observations can be obtained from the Rockcreek Snotel site.






Fuels data obtained using Browns transect","USFS - US Forest Service","NW","2011-06-30T05:00Z","Great Basin","Sawtooth South","Idaho","Active","10"
"906","Pedernales Falls State Park","30.503333333333334","-98.41944444444445","1200","","S&PF - State and Private Forestry","","2020-09-21T05:00Z","Southern","Texas State Forestry","Texas","Active","0"
"606","ID-STF Sage Site","42.19166666666666","-114.00611111111111","5699","","USFS - US Forest Service","","2011-07-08T05:00Z","Great Basin","Sawtooth South","Idaho","Active","0"
"607","ID-STF Salt Creek","43.53527777777778","-114.86222222222221","7771","Sage is Mountain","USFS - US Forest Service","N","2015-06-09T05:00Z","Great Basin","Sawtooth North","Idaho","Active","5"
"608","ID-STF Sawmill","41.94277777777778","-113.44194444444445","7436","Fuels data obtained using Browns transect","USFS - US Forest Service","NE","2011-06-30T05:00Z","Great Basin","Sawtooth South","Idaho","Active","44"
"609","ID-STF Stanley","44.17055555555555","-114.92722222222223","6500","Sagebrush is Mountain Big.","USFS - US Forest Service","S","2013-06-13T05:00Z","Great Basin","Sawtooth North","Idaho","Active","5"
"610","ID-STF Sublett","42.43722222222222","-113.0225","5976","Fuels data obtained using Browns transect","USFS - US Forest Service","S","2011-06-30T05:00Z","Great Basin","Sawtooth South","Idaho","Active","11"
"611","Idaho City SZ","43.84722222222222","-115.88555555555556","5031","08-16-22: Current Fine Grass Stage:  GREEN:  Seasonal Growth : ABOVE NORMAL:  Taken at Warm Springs Ridge elevation 5100 feet/ Ridgetop-South Exposure
Weather taken at 1300 hrs Temp: 95 degrees F: Relative Humidity: 13 Percent Winds: NW 3G8 N 43 50 8.45  -W 115 54 3.82 : .01 inch of precipitation in last week.
08-08-22: Current Fine Grass Stage GREEN: Seasonal New Growth ABOVE AVERAGE: Taken at Warm Springs Ridge elevation 5100 Feet/ Ridgetop-South Exposure Weather taken at 1300 hrs Temp: 93 Degrees F:Relative Humidity: 20 Percent: Winds: W 0-5
N 43 50 8.45 -W 115 54 3.82 Trace of precipitation in last week
07-21-22:  Current Fine Grass Stage GREEN: Seasonal New Growth Above Normal: Taken at Warm Springs Ridge elevation 5100 feet/ Ridgetop-South Exposure Weather taken at 1300 hrs Temp: 92 Degrees F Relative Humidity: 22 Percent Winds: W 0-5 N 43 50%u20198 8.45%u2019%u2019-W 115 54 3.82: O precipitation in last week","USFS - US Forest Service","","2007-05-10T05:00Z","Great Basin","Boise NF","Idaho","Active","0"
"612","Idaho Falls","43.53944444444444","-111.9038888888889","5082","Live fuel moisture data will be collected every two weeks.","BLM - Bureau of Land Management","SW","2006-01-01T06:00Z","Great Basin","Idaho Falls District","Idaho","Active","45"
"614","Indian Creek","46.31638888888889","-111.69972222222222","6100","TOWNSEND RD - Elkhorn is the nearest RAWs site.","USFS - US Forest Service","SE","2009-02-11T06:00Z","Northern Rockies","Helena - Lewis and Clark National Forest","Montana","Inactive","20"
"616","Iron Springs Bench","40.469722222222224","-109.03111111111112","6300","Juniper sampling began in 2007.
1000 hr sampling began in 2014","NPS - National Park Service","N","2008-06-28T05:00Z","Rocky Mountain","Dinosaur National Park","Colorado","Active","5"
"624","Jensen Springs","38.02361111111111","-113.54166666666667","5680","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Cedar City Field Office","Utah","Active","0"
"625","Jim Sage","42.31222222222222","-113.43944444444445","5300","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Twin Falls District","Idaho","Active","0"
"626","Jimtown","46.690555555555555","-111.73916666666666","4465","HELENA RD","USFS - US Forest Service","S","2014-06-19T05:00Z","Northern Rockies","Helena - Lewis and Clark National Forest","Montana","Active","10"
"627","Joes valley","39.32666666666667","-111.33277777777778","9000","Grassy Lake Sampling - 100 Hour, 1000 Hour, Duff, Black Sagebrush, Engelmann Spruce, & Subalpine Fir.
Joes Valley Sampling - 100 Hour, 1000 Hour, Duff, Black Sagebrush, Utah Juniper, & Ponderosa Pine.
Middle Mtn. Sampling - 100 Hour, 1000 Hour, Duff, Black Sagebrush, Utah Juniper, & Ponderosa Pine.","USFS - US Forest Service","E","2008-06-16T05:00Z","Great Basin","Manti-La Sal NF North","Utah","Active","0"
"2272","Kuykendall Draw","32.3","-104.53","4050","","BLM - Bureau of Land Management","null","2015-05-05T06:00Z","Southwest","BLM - Pecos District","New Mexico","Active","null"
"1318","West 440","46.15","-86.8364","848","Site located at the Junction of County Road 509 and County Road 440. Not associated with RAWS.","USFS - US Forest Service","S","2018-07-11T05:00Z","Eastern Area","Hiawatha NF","Michigan","Inactive","0"
"975","Reader Ranch","39.30277777777778","-121.10972222222222","1758","","S&PF - State and Private Forestry","S","2010-08-30T05:00Z","Northern California","CalFire Nevada-Yuba Unit","California","Active","0"
"631","Juniper Draw","44.217222222222226","-106.19388888888889","4280","Nearest weather station is WY3, managed by WYDOT. It is about 3.4 miles west of the Juniper Draw fuel moisture sample site and is at a similar elevation. The nearest RAWS is Echeta.","BLM - Bureau of Land Management","NE","2022-05-27T05:00Z","Rocky Mountain","Wyoming High Plains District","Wyoming","Active","50"
"633","Kane Gulch","37.5225","-109.88944444444445","6600","","BLM - Bureau of Land Management","SW","2006-01-01T06:00Z","Great Basin","Moab Field Office","Utah","Active","0"
"634","Kannah Creek","38.99388888888889","-108.25527777777778","6718","Sage species sampled from site is Big Sage but Three tip is close for sample purposes. Site is just off the Lands End Road and just inside the Forest. 1000 hour site is located at the same site.","USFS - US Forest Service","N","2014-06-24T05:00Z","Rocky Mountain","GMUG NF","Colorado","Active","10"
"636","Kawuneeche","40.26722222222222","-105.8325","8760","Sample location is behind (east) Kawuneeche Visitor Center","NPS - National Park Service","W","2008-05-15T05:00Z","Rocky Mountain","Rocky Mountain National Park","Colorado","Active","0"
"638","Keeney","43.913333333333334","-117.17833333333334","2850","Sagebrush sampling site established in 1995. Keeney Pass.","BLM - Bureau of Land Management","SE","2008-02-05T06:00Z","Northwest","NW12-VAD","Oregon","Active","20"
"640","KemmererCheat","41.79666666666667","-110.53083333333333","7052","2018 annual fuel loading 1.07 tons per acre
07_24_2014 annual fuel loading= 1.05 tons per acre
2013 annual fuel loading = 0.7 tons acre","BLM - Bureau of Land Management","SW","2009-07-21T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Inactive","17"
"642","Keyser Ridge","39.89083333333333","-106.0363888888889","10178","This sampling site replaces the Kinney Creek sampling site that was burned over in the 2020 Williams Fork fire.
Sampling site is located near the Keyser Ridge RAWS. Sage is being sampled at the original area where Kinney Creek sampling was being done. Sage sampling site located at: N 39 54 27.40 x W 106 06 11.31.","USFS - US Forest Service","","2021-07-08T05:00Z","Rocky Mountain","Arapaho and Roosevelt NF","Colorado","Active","2"
"644","Kigalia","37.6625","-109.83055555555555","8490","","USFS - US Forest Service","","2006-01-01T06:00Z","Great Basin","Manti-La Sal NF","Utah","Inactive","0"
"645","Kings Canyon RAWS South","42.723888888888894","-102.97166666666666","4080","The Dawes County Complex burned over the RAWS on July 27, 2006 and, though it never stopped taking readings, all the live PIPO fuel in the vicinity was burned up an the fuel site Pine Ridge 1 replaced it, 2 or 3 miles to the south south west.","USFS - US Forest Service","S","2009-05-22T05:00Z","Rocky Mountain","Nebraska NF","Nebraska","Active","30"
"648","Kinney","44.035555555555554","-103.75611111111111","6000","Duff Moisture is from South Aspect.
Spruce is Black Hills Spruce but listed as Blue Spruce for input prposes.","N/A","","2008-06-18T05:00Z","Rocky Mountain","Black Hills NF","South Dakota","Active","40"
"655","KNF 429-454","36.57222222222222","-112.25583333333333","8350","","USFS - US Forest Service","N","2014-06-23T05:00Z","Southwest","USFS - Kaibab NF - North Rim","Arizona","Active","0"
"656","KNF Camp 36","35.88805555555555","-111.94277777777778","7100","","USFS - US Forest Service","","2021-04-16T05:00Z","Southwest","USFS - Kaibab NF","Arizona","Active","7"
"654","KNF 223-239","36.3794","-112.155","9165","","USFS - US Forest Service","NE","2014-08-11T05:00Z","Southwest","USFS - Kaibab NF - North Rim","Arizona","Active","5"
"1867","Boulder Flatiron","39.9644","-105.2691","5966","","S&PF - State and Private Forestry","null","2023-11-22T07:00Z","Rocky Mountain","Boulder Cooperators","Colorado","Active","null"
"996","Riparian","33.39361111111111","-117.52333333333333","115","","OTHR - Other","S","2016-06-22T05:00Z","Southern California","Camp Pendleton","California","Active","0"
"658","KNF Dry Park","36.44888888888889","-112.24416666666667","8350","","USFS - US Forest Service","","2014-06-23T05:00Z","Southwest","USFS - Kaibab NF - North Rim","Arizona","Active","0"
"659","KNF Eagle 5","35.37305555555555","-111.96722222222222","7280","","USFS - US Forest Service","","2021-04-16T05:00Z","Southwest","USFS - Kaibab NF","Arizona","Active","3"
"660","KNF Franks","36.51444444444444","-112.16777777777779","8850","","USFS - US Forest Service","N","2014-06-23T05:00Z","Southwest","USFS - Kaibab NF - North Rim","Arizona","Active","5"
"693","LCD Dripping Springs","32.31777777777778","-106.58333333333333","5620","","BLM - Bureau of Land Management","W","2007-04-23T05:00Z","Southwest","BLM - Las Cruces District","New Mexico","Active","10"
"696","Lewistown Divide","47.06166666666666","-109.19472222222223","4300","Site is MT-DNRC, NELO juristiction with BLM protection responsibility through MOU.  Fuels sampled are generally old growth.","BLM - Bureau of Land Management","N","2010-01-06T06:00Z","Northern Rockies","Lewistown BLM Dispatch","Montana","Active","25"
"700","Libby Cache","48.38333333333333","-115.56694444444445","2070","I was not able to located a menu option for Douglas Fir needes.","USFS - US Forest Service","S","2013-07-23T05:00Z","Northern Rockies","Kootenai National Forest","Montana","Active","3"
"702","Lindsley","43.34527777777778","-103.58666666666666","3825","","S&PF - State and Private Forestry","S","2019-08-21T05:00Z","Rocky Mountain","State Of South Dakota","South Dakota","Active","10"
"703","Little Beaver","47.66555555555556","-115.4925","3166","Shrubs: Ninebark and Oceanspray","USFS - US Forest Service","E","2020-08-11T05:00Z","Northern Rockies","Kootenai National Forest","Montana","Active","0"
"705","Little Cottonwood","40.57277777777778","-111.77444444444444","5465","Nad 83 used for coordinates","USFS - US Forest Service","","2006-01-01T06:00Z","Great Basin","Wasatch-Cache NF","Utah","Active","0"
"706","Little Mountain 1","41.097500000000004","-109.26527777777778","8964","","BLM - Bureau of Land Management","W","2008-07-15T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","5"
"707","Little Mountain 2","41.07916666666667","-109.2925","9095","","BLM - Bureau of Land Management","","2008-07-15T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","0"
"708","Little Rockies","47.930277777777775","-108.50166666666667","4100","Fuels sampled are generally old growth.","BLM - Bureau of Land Management","NW","2010-01-06T06:00Z","Northern Rockies","Lewistown BLM Dispatch","Montana","Active","10"
"709","Little Washakie Park","42.97805555555556","-109.12222222222222","9200","Sampling site is mid-slope in vicinity of RAWS station.1000-hr. and 100-hr fuels shown are sampled on a south aspect. Also sampled are 1000 hour fuels mid-slope on the north aspect.  These values can be obtained by contacting the Wind River Agency Fuels Specialist.","BIA - Bureau of Indian Affairs","SW","2008-05-26T05:00Z","Rocky Mountain","Wind River Agency","Wyoming","Active","10"
"710","Lloyd Creek","45.87","-114.2286111111111","4948","","USFS - US Forest Service","SE","2009-08-05T05:00Z","Northern Rockies","Bitterroot National Forest","Montana","Active","15"
"711","LNF Cosmic","32.779444444444444","-105.81888888888888","9175","","USFS - US Forest Service","S","2007-04-26T05:00Z","Southwest","USFS - Lincoln NF","New Mexico","Active","0"
"751","Maple Canyon","40.135","-111.53277777777778","5389","","USFS - US Forest Service","","2006-01-01T06:00Z","Great Basin","Uinta NF","Utah","Active","0"
"657","KNF City","35.2736","-112.3612","7293","","USFS - US Forest Service","N","2011-07-09T05:00Z","Southwest","USFS - Kaibab NF","Arizona","Inactive","10"
"722","Long Pines #1","45.62388888888889","-104.19333333333334","3840","","BLM - Bureau of Land Management","W","2011-05-20T05:00Z","Northern Rockies","Miles City BLM Dispatch","Montana","Active","10"
"723","Lookout Mountain","39.72416666666667","-105.25027777777778","7504","Co-located with the Lookout Mountain RAWS. RAWS ID 052003","S&PF - State and Private Forestry","S","2009-03-31T05:00Z","Rocky Mountain","Colorado State Forest Service Golden District","Colorado","Active","0"
"724","Lookout Mtn","39.54388888888889","-107.29722222222222","8000","","BLM - Bureau of Land Management","N","2009-06-22T05:00Z","Rocky Mountain","Glenwood Springs Field Office","Colorado","Active","80"
"729","Lost Creek","38.770833333333336","-111.8625","7490","","USFS - US Forest Service","","2006-01-01T06:00Z","Great Basin","Richfield Field Office","Utah","Active","0"
"730","Lost Creek, WY","43.74861111111111","-110.62333333333332","6770","","NPS - National Park Service","","2006-01-01T06:00Z","Great Basin","Grand Teton NP","Wyoming","Active","0"
"731","Lost Trail","45.69277777777778","-113.96972222222223","7729","","USFS - US Forest Service","W","2009-07-08T05:00Z","Northern Rockies","Bitterroot National Forest","Montana","Active","5"
